video_id,index,action,timestamp
P08_21,242,cut(bag:plastic),1015.55
P08_21,243,get(scissors),1023.68
P08_21,244,cut(bag:plastic),1024.37
P08_21,245,open(bag:plastic),1029.53
P08_21,246,pour-in(blueberry),1034.35
P08_21,247,pour-in(cherry),1040.28
P08_21,248,open(cupboard),1044.53
P08_21,249,get(bowl),1045.35
P08_21,250,put-in(cherry),1050.47
P08_21,251,put-in(cherry),1052.6
P08_21,252,put-in(blueberry),1065.65
P08_21,253,wipe-off(hand),1071.34
P08_21,254,close(bag:plastic),1074.91
P08_21,255,open(drawer),1084.49
P08_21,256,get(bag:kitchen),1086.29
P08_21,257,close(bag),1088.24
P08_21,258,clamp(bag),1092.84
P08_21,259,open(fridge),1096.98
P08_21,260,get(bag),1098.64
P08_21,261,place-in(bag),1099.18
P08_21,262,open(freezer),1099.88
P08_21,263,close(freezer),1103.96
P08_21,264,close(fridge),1104.68
P08_21,265,place(scissors),1107.65
P08_21,266,throw(bit:plastic),1110.33
P08_21,267,flip(oat),1112.42
P08_21,268,press(oat),1118.18
P08_21,269,start(hob),1125.0
P08_21,270,open(microwave),1127.38
P08_21,271,get(bowl),1129.85
P08_21,272,place-in(fruit),1130.63
P08_21,273,get(piece:ice),1143.52
P08_21,274,throw(piece:ice),1146.28
P08_21,275,open(fridge),1153.79
P08_21,276,place(jar),1154.51
P08_21,277,close(fridge),1156.61
P08_21,278,get(mug:coffee),1157.79
P08_21,279,open(microwave),1160.68
P08_21,280,check(cherry:frozen),1164.05
P08_21,281,place-in(bowl),1169.38
P08_21,282,restart(microwave),1171.25
P08_21,283,open(cupboard),1179.42
P08_21,284,get(plate),1180.88
P08_21,285,open(drawer),1191.45
P08_21,286,get(fork),1193.64
P08_21,287,get(knife),1194.7
P08_21,288,place(fork),1196.73
P08_21,289,open(cupboard),1201.93
P08_21,290,place(jar),1203.48
P08_21,291,close(cupboard),1205.14
P08_21,292,open(microwave),1206.57
P08_21,293,place(bowl),1209.88
P08_21,294,close(microwave),1211.36
P08_21,295,start(microwave),1212.86
P08_21,296,place-on(bowl:cherry),1216.24
P08_21,297,open(mixture),1218.26
P08_21,298,mix-with(cherry),1222.44
P08_21,299,stir-with(honey),1231.42
P08_21,300,taste(cherry),1249.14
P08_21,301,open(microwave),1251.7
P08_21,302,get(bowl),1253.05
P08_21,303,check-on(blueberry),1254.18
P08_21,304,restart(microwave),1258.8
P08_21,305,flip(pan),1263.61
P08_21,306,take(pan),1275.1
P08_21,307,take(rubbish),1276.94
P08_21,308,throw-in(garbage),1280.31
P08_21,309,open(microwave),1282.67
P08_21,310,place-on(bowl),1286.33
P08_21,311,close(jar:coconut),1288.52
P08_21,312,open(cupboard),1290.51
P08_21,313,place(jar),1291.11
P08_21,314,close(cupboard),1292.71
P08_21,315,mix-in(blueberry),1294.89
P08_21,316,take(pan),1302.75
P08_21,317,place-on(plate),1308.76
P08_21,318,flip(pancake:oat),1310.29
P08_21,319,put-on(syrup:cherry),1313.97
P08_21,320,put-on(blueberry),1328.31
P08_21,321,open(fridge),1337.59
P08_21,322,get(yoghurt),1339.12
P08_21,323,close(fridge),1343.82
P08_21,324,open(lid:yoghurt),1345.89
P08_21,325,unseal(yoghurt),1350.64
P08_21,326,open(drawer),1353.47
P08_21,327,get(spoon),1354.68
P08_21,328,get(spoonful:yoghurt),1360.66
P08_21,329,place-on(pancake),1361.93
P08_21,330,place-on(pancake),1361.97
P08_21,331,get(spoonful:yoghurt),1364.14
P08_21,332,close(lid),1370.35
P08_21,333,get(plate),1377.97
P08_21,334,get(mug),1382.54
P08_21,335,get(cherry),1388.36
P08_21,336,place-in(bowl),1389.34
P08_21,337,put-on(lid),1396.56
P08_21,338,wipe-off(hand),1398.59
P08_21,339,turn-off(light),1401.64
P08_21,340,get(coffee),1403.38
P08_22,0,turn-on(light),1.0
P08_22,1,get(plate),2.25
P08_22,2,place(plate),3.88
P08_22,3,open(refrigerator),6.39
P08_22,4,get(bowl),8.21
P08_22,5,place(bowl),10.89
P08_22,6,place(bowl),14.39
P08_22,7,get(fork),22.37
P08_22,8,get(plate),23.55
P08_22,9,place(plate),24.58
P08_22,10,place(fork),26.02
P08_22,11,place(pan),29.0
P08_22,12,close(refrigerator),34.1
P08_22,13,get(yoghurt),36.31
P08_22,14,place(yoghurt),37.83
P08_22,15,close(fridge),41.31
P08_22,16,wipe(counter),45.31
P08_22,17,wipe(sink),50.63
P08_22,18,throw(rubbish),54.1
P08_22,19,wash(hand),56.44
P08_22,20,get(sponge),58.05
P08_22,21,squeeze(sponge),59.9
P08_22,22,clean(top:counter),64.29
P08_22,23,clean(top:counter),68.74
P08_22,24,throw(rubbish),79.26
P08_22,25,turn-on(tap),87.29
P08_22,26,squeeze(sponge),88.12
P08_22,27,place(sponge),94.82
P08_22,28,place(board:cutting),99.18
P08_22,29,get(sponge),102.33
P08_22,30,clean(sink),103.92
P08_22,31,squeeze(sponge),111.39
P08_22,32,turn-on(tap),112.08
P08_22,33,turn-off(tap),113.44
P08_22,34,squeeze(sponge),114.19
P08_22,35,place(sponge),119.19
P08_22,36,turn-off(light),126.22
P08_23,0,enter(kitchen),1.3
P08_23,1,open(fridge),3.96
P08_23,2,get(bowl),5.9
P08_23,3,get(spinach),8.79
P08_23,4,get(mint),10.85
P08_23,5,get(salad),12.4
P08_23,6,open(salad),17.22
P08_23,7,get(salad),18.85
P08_23,8,get(onion:spring),24.91
P08_23,9,open(onion:spring),30.01
P08_23,10,place(onion:spring),36.93
P08_23,11,put-back(onion:spring),41.92
P08_23,12,close(fridge),52.27
P08_23,13,throw(rubbish),58.39
P08_23,14,turn-on(light),62.37
P08_23,15,get(salad),64.26
P08_23,16,get(spinach),70.47
P08_23,17,open(cupboard),73.1
P08_23,18,search(bowl),74.05
P08_23,19,get(bowl),77.2
P08_23,20,place(bowl),83.51
P08_23,21,get(colander),86.22
P08_23,22,place(colander),91.45
P08_23,23,turn-on(tap),92.98
P08_23,24,wash-in(salad),95.56
P08_23,25,get(leaf:salad),102.91
P08_23,26,wash(salad),106.32
P08_23,27,wash(salad),114.69
P08_23,28,take-off(stem),116.9
P08_23,29,get(leaf:more),119.81
P08_23,30,wash(leaf),123.34
P08_23,31,wash(leaf:salad),133.4
P08_23,32,get(knife),156.75
P08_23,33,cut(onion:spring),159.36
P08_23,34,cut(leaf:spring:onion),168.67
P08_23,35,cut(skin:spring:onion),175.29
P08_23,36,take(onion:spring),191.1
P08_23,37,wash(onion:spring),192.67
P08_23,38,wash(bowl),198.96
P08_23,39,turn-off(tap),201.21
P08_23,40,get(spinach),203.96
P08_23,41,turn-on(tap),210.2
P08_23,42,wash(leaf:spinach),211.72
P08_23,43,get(leaf:spinach),217.28
P08_23,44,wash(leaf:spinach),219.38
P08_23,45,place(spinach),223.49
P08_23,46,wash(spinach),226.32
P08_23,47,place(spinach),229.6
P08_23,48,place(spinach),237.05
P08_23,49,wash(leaf:spinach),239.74
P08_23,50,place(leaf:spinach),250.09
P08_23,51,place(spinach),250.74
P08_23,52,wash(leaf:spinach),256.48
P08_23,53,get(mint),264.88
P08_23,54,take(leaf:mint),267.67
P08_23,55,take(stem:mint),267.89
P08_23,56,get(leaf:mint),280.75
P08_23,57,wash(leaf:mint),298.82
P08_23,58,turn-off(tap),300.26
P08_23,59,place(leaf:mint),304.93
P08_23,60,get(board:chopping),313.32
P08_23,61,get(towel:kitchen),315.93
P08_23,62,place(towel:kitchen),318.41
P08_23,63,get(leaf:salad),321.2
P08_23,64,place(leaf:salad),323.64
P08_23,65,get(towel:kitchen),328.4
P08_23,66,wipe(leaf:salad),329.89
P08_23,67,open(cupboard),335.42
P08_23,68,open(bag:plastic),337.81
P08_23,69,get(potato:sweet),341.8
P08_23,70,get(potato:baby),345.86
P08_23,71,turn-on(tap),357.75
P08_23,72,clean(potato:baby),359.05
P08_23,73,place(potato),366.96
P08_23,74,get(potato:baby),369.3
P08_23,75,wash(potato),375.56
P08_23,76,turn-off(tap),378.68
P08_23,77,place(potato),381.3
P08_23,78,open(cupboard),383.71
P08_23,79,get(plate),385.34
P08_23,80,place(potato),388.88
P08_23,81,open(microwave),397.1
P08_23,82,place(pan),398.65
P08_23,83,close(microwave),400.81
P08_23,84,turn-on(microwave),401.71
P08_23,85,close(cupboard),407.36
P08_23,86,get(leaf:salad),410.45
P08_23,87,get(knife),421.36
P08_23,88,chop(leaf:salad),424.22
P08_23,89,cut(leaf:salad),431.39
P08_23,90,place(leaf:salad),454.99
P08_23,91,get(leaf:more:salad),461.89
P08_23,92,wipe-off(water),471.12
P08_23,93,chop(salad),475.1
P08_23,94,throw(rubbish),493.82
P08_23,95,put-in(salad),495.03
P08_23,96,get(salad:more),497.39
P08_23,97,wipe-off(salad),500.31
P08_23,98,throw(bit:salad),515.85
P08_23,99,chop(salad),516.81
P08_23,100,put-in(salad),526.67
P08_23,101,get(leaf:salad),533.61
P08_23,102,chop(leaf),537.89
P08_23,103,place(bowl),545.2
P08_23,104,get(mint),548.65
P08_23,105,chop(mint),554.39
P08_23,106,place-in(mint),581.18
P08_23,107,get(leaf:spinach),582.93
P08_23,108,wipe(excess:water),587.6
P08_23,109,stem(leaf),589.67
P08_23,110,take-off(leaf),598.2
P08_23,111,take-off(spinach),627.26
P08_23,112,place(spinach),650.88
P08_23,113,cut(leaf:spinach),655.06
P08_23,114,place(bowl),672.27
P08_23,115,place(board:cutting),675.24
P08_23,116,cut(leaf),684.37
P08_23,117,get(leaf),694.64
P08_23,118,place-in(bowl),696.67
P08_23,119,get(onion:spring),699.48
P08_23,120,cut(onion:spring),702.97
P08_23,121,cut(onion:spring),708.34
P08_23,122,finish(onion:cut:spring),734.84
P08_23,123,chop(onion:cut:spring),743.27
P08_23,124,throw(bit:leaf),761.37
P08_23,125,clean(sink:kitchen),769.4
P08_23,126,get(leaf:salad),774.1
P08_23,127,throw(lid),781.1
P08_23,128,turn-on(tap),783.7
P08_23,129,wash(hand),784.5
P08_23,130,turn-off(tap),786.31
P08_23,131,clean(surface:kitchen),787.7
P08_23,132,clean(sink:kitchen),796.64
P08_23,133,throw(lid),800.03
P08_23,134,place(potato),801.35
P08_23,135,get(garlic),803.36
P08_23,136,close(cupboard),805.19
P08_23,137,wash-off(hand),808.66
P08_23,138,get(bag:plastic),810.85
P08_23,139,close(bag:plastic),813.93
P08_23,140,open(fridge),818.6
P08_23,141,place(bag),820.24
P08_23,142,close(fridge),822.65
P08_23,143,get(bowl),824.51
P08_23,144,get(chilli),825.61
P08_23,145,turn-on(tap),829.62
P08_23,146,wash(chilli),830.37
P08_23,147,search-for(plate),838.85
P08_23,148,get(plate),844.15
P08_23,149,move(bowl),846.47
P08_23,150,place(plate),847.05
P08_23,151,place(onion:spring),849.15
P08_23,152,cut(chilli),855.61
P08_23,153,cut(chilli),863.69
P08_23,154,cut(chilli),881.67
P08_23,155,throw(bit:chilli),889.98
P08_23,156,cut(bit:chilli),895.51
P08_23,157,cut(chilli),902.94
P08_23,158,cut(chilli),922.37
P08_23,159,finish(chilli),939.44
P08_23,160,open(microwave),951.14
P08_23,161,open(drawer),952.12
P08_23,162,get(fork),953.91
P08_23,163,check(potato),955.78
P08_23,164,check(potato),956.08
P08_23,165,close(microwave),968.35
P08_23,166,place(fork),969.77
P08_23,167,open(cupboard),971.01
P08_23,168,get(bowl),973.59
P08_23,169,close(cupboard),975.48
P08_23,170,open(microwave),976.64
P08_23,171,place(bowl),977.34
P08_23,172,close(microwave),982.73
P08_23,173,start(microwave),984.12
P08_23,174,take-off(skin),989.72
P08_23,175,put-on(chilli),1006.44
P08_23,176,get(garlic),1012.91
P08_23,177,press(garlic),1013.9
P08_23,178,press(garlic),1016.67
P08_23,179,take-off(skin),1023.19
P08_23,180,take-off(skin),1027.83
P08_23,181,place(garlic),1034.76
P08_23,182,press(garlic),1038.95
P08_23,183,take-off(skin),1041.28
P08_23,184,press(garlic),1050.89
P08_23,185,take-off(skin),1054.34
P08_23,186,take-off(skin),1061.01
P08_23,187,throw(bit:garlic),1072.33
P08_23,188,turn-off(tap),1076.59
P08_23,189,wash(hand),1077.17
P08_23,190,wipe-off(hand),1079.28
P08_23,191,take(press:garlic),1080.52
P08_23,192,open(cupboard),1082.69
P08_23,193,take(bowl),1083.9
P08_23,194,place(bowl),1084.44
P08_23,195,put-in(press:garlic),1089.74
P08_23,196,squeeze(press:garlic),1091.56
P08_23,197,put-in(press:garlic),1094.43
P08_23,198,squeeze(press),1098.65
P08_23,199,put-in(press:garlic),1103.75
P08_23,200,squeeze(press),1105.61
P08_23,201,use(knife),1107.75
P08_23,202,put-in(garlic),1109.44
P08_23,203,put(rest:garlic),1120.22
P08_23,204,turn-on(tap),1131.16
P08_23,205,wash(hand),1131.75
P08_23,206,wipe-off(hand),1132.95
P08_23,207,open(microwave),1135.46
P08_23,208,get(potato),1138.02
P08_23,209,place-in(potato),1142.09
P08_23,210,get(potato),1144.83
P08_23,211,place-in(potato),1149.33
P08_23,212,get(potato),1152.32
P08_23,213,close(microwave),1155.0
P08_23,214,start(microwave),1157.36
P08_23,215,open(cupboard),1163.23
P08_23,216,get(oil:olive),1164.2
P08_23,217,get(salt),1165.46
P08_23,218,pour(salt),1166.45
P08_23,219,pour(oil:olive),1169.35
P08_23,220,mix-in(garlic),1174.76
P08_23,221,mix(garlic),1177.65
P08_23,222,press-in(garlic),1182.01
P08_23,223,add-in(chilli),1201.19
P08_23,224,mix(garlic),1209.02
P08_23,225,open(cupboard),1215.96
P08_23,226,open(fridge),1216.82
P08_23,227,get(yoghurt),1219.47
P08_23,228,open(bowl:yoghurt),1222.87
P08_23,229,open(drawer),1226.74
P08_23,230,get(spoon),1228.06
P08_23,231,pour(yoghurt),1236.73
P08_23,232,mix-in(yoghurt),1240.38
P08_23,233,mix-in(yoghurt),1248.0
P08_23,234,pour(yoghurt),1253.65
P08_23,235,place(pesto),1273.71
P08_23,236,add(yoghurt),1275.88
P08_23,237,mix-in(yoghurt),1284.24
P08_23,238,close(yoghurt),1291.34
P08_23,239,open(fridge),1294.43
P08_23,240,place(yoghurt),1295.57
P08_23,241,close(fridge),1297.16
P08_23,242,wipe(hand),1299.61
P08_23,243,move(bowl),1300.88
P08_23,244,take(plate),1304.43
P08_23,245,put-in(chilli),1309.03
P08_23,246,pour(onion:spring),1311.65
P08_23,247,place(plate),1320.01
P08_23,248,place(bowl),1322.11
P08_23,249,turn-on(tap),1324.64
P08_23,250,wipe(hand),1327.23
P08_23,251,open(cupboard),1328.39
P08_23,252,place(garlic),1328.6
P08_23,253,wipe(hand),1330.23
P08_23,254,open(dishwasher),1333.2
P08_23,255,close(dishwasher),1335.61
P08_23,256,check(kiwi),1339.19
P08_23,257,get(pepper:bell),1343.95
P08_23,258,turn-on(tap),1346.04
P08_23,259,wash(pepper:bell),1347.02
P08_23,260,cut(pepper:bell),1350.24
P08_23,261,remove(pepper:bell),1352.96
P08_23,262,wash(pepper:bell),1364.57
P08_23,263,wash(pepper:bell),1372.41
P08_23,264,turn-off(tap),1379.46
P08_23,265,get(processor:food),1383.31
P08_23,266,place(processor:food),1384.41
P08_23,267,open(microwave),1391.96
P08_23,268,check(potato),1395.11
P08_23,269,close(microwave),1402.27
P08_23,270,cut(pepper:bell),1408.16
P08_23,271,place-in(pepper:bell),1416.3
P08_23,272,close(processor:food),1422.95
P08_23,273,turn-on(processor:food),1424.92
P08_23,274,turn-off(processor:food),1429.16
P08_23,275,open(drawer),1433.66
P08_23,276,get(chopstick),1434.91
P08_23,277,move(pepper:bell),1436.53
P08_23,278,start(processor:food),1451.52
P08_23,279,stop(processor:food),1457.17
P08_23,280,open(processor:food),1463.17
P08_23,281,place-in(pepper:bell),1464.37
P08_23,282,mix(salad),1489.91
P08_23,283,place-away(processor:food),1496.97
P08_23,284,get(mint),1500.84
P08_23,285,throw(rubbish),1504.7
P08_23,286,get(bit:bell:pepper),1507.03
P08_23,287,throw(leaf:more),1513.5
P08_23,288,turn-on(tap),1514.79
P08_23,289,wash(hand),1516.36
P08_23,290,turn-off(tap),1517.79
P08_23,291,get(towel:kitchen),1519.62
P08_23,292,wipe-of(hand),1521.21
P08_23,293,open(microwave),1524.16
P08_24,0,enter(kitchen),0.0
P08_24,1,open(microwave),2.05
P08_24,2,open(cupboard),5.16
P08_24,3,get(pan),6.37
P08_24,4,place(pan),13.18
P08_24,5,turn-on(hob),14.38
P08_24,6,open(cupboard),16.74
P08_24,7,get(garlic),17.85
P08_24,8,get(tissue),21.26
P08_24,9,mash(garlic),29.58
P08_24,10,take(skin),32.79
P08_24,11,press(garlic),38.31
P08_24,12,take-off(skin),42.68
P08_24,13,place(garlic),46.67
P08_24,14,press(garlic),52.64
P08_24,15,take-off(skin),54.79
P08_24,16,place(garlic),60.81
P08_24,17,chop(garlic),62.72
P08_24,18,throw(garlic),83.49
P08_24,19,move(kettle),86.67
P08_24,20,place(meat),91.63
P08_24,21,get(pan),93.76
P08_24,22,close(microwave),96.72
P08_24,23,move(crust),98.44
P08_24,24,place(pan),100.88
P08_24,25,take-off(skin),103.17
P08_24,26,take-off(skin),104.66
P08_24,27,get(knife),118.69
P08_24,28,cut(skin:potato),119.7
P08_24,29,cut(skin),120.6
P08_24,30,place(knife),125.19
P08_24,31,get(board:chopping),128.53
P08_24,32,place(board:chopping),130.05
P08_24,33,get(potato),132.28
P08_24,34,cut(potato),140.18
P08_24,35,get(potato),144.37
P08_24,36,get(potato),145.0
P08_24,37,cut(potato),146.31
P08_24,38,get(potato),149.97
P08_24,39,cut(potato),150.8
P08_24,40,cut(potato),152.26
P08_24,41,cut(potato),153.1
P08_24,42,get(potato),155.24
P08_24,43,half(potato),156.66
P08_24,44,cut(potato),158.01
P08_24,45,open(cupboard),167.6
P08_24,46,get(oil),168.92
P08_24,47,place(oil),170.69
P08_24,48,use(chopstick),178.46
P08_24,49,get(spoon),185.8
P08_24,50,move(oil),189.08
P08_24,51,check(oil),192.87
P08_24,52,place(spoon),196.6
P08_24,53,get(garlic),200.47
P08_24,54,place(garlic),201.61
P08_24,55,get(garlic),204.39
P08_24,56,place(garlic),207.52
P08_24,57,mix-in(garlic),211.56
P08_24,58,press-in(garlic),215.86
P08_24,59,place(spoon),230.39
P08_24,60,place-in(potato),233.35
P08_24,61,place-in(potato),238.97
P08_24,62,get(potato),245.56
P08_24,63,put-in(pan),248.43
P08_24,64,place-in(potato),250.29
P08_24,65,use(knife),263.62
P08_24,66,place-in(potato),265.33
P08_24,67,move(pan),291.66
P08_24,68,put(salt),294.99
P08_24,69,put(pepper),301.48
P08_24,70,get(egg),310.7
P08_24,71,move(bowl),314.05
P08_24,72,put(salt),316.65
P08_24,73,open(cupboard),320.97
P08_24,74,get(vinegar),321.78
P08_24,75,put(vinegar),326.44
P08_24,76,put(oil:olive),334.8
P08_24,77,put(vinegar),339.9
P08_24,78,open(drawer),347.09
P08_24,79,get(fork),347.87
P08_24,80,mix(salad),350.54
P08_24,81,mix(salad),356.7
P08_24,82,mix(salad),365.23
P08_24,83,put(vinegar),387.53
P08_24,84,put(salt),392.78
P08_24,85,put-in(onion),397.67
P08_24,86,get(egg),404.05
P08_24,87,break-in(egg),405.84
P08_24,88,place(shell),409.44
P08_24,89,break-in(egg),410.83
P08_24,90,break-in(egg),417.98
P08_24,91,pour(pepper),424.73
P08_24,92,mix-in(food),432.25
P08_24,93,mix-in(food),436.74
P08_24,94,mix-in(food),442.38
P08_24,95,place(spoon:wooden),469.94
P08_24,96,place(salt),474.0
P08_24,97,open(cupboard),475.35
P08_24,98,search(spice),476.21
P08_24,99,put(chilli),481.19
P08_24,100,put(lid),486.29
P08_24,101,pour(pepper:more),488.14
P08_24,102,mix-in(food),496.99
P08_24,103,turn-off(hob),515.58
P08_24,104,open(cupboard),518.06
P08_24,105,get(plate),518.53
P08_24,106,get(plate),521.38
P08_24,107,place(plate),526.21
P08_24,108,move(plate),528.97
P08_24,109,place(plate),532.81
P08_24,110,mix-in(food),535.0
P08_24,111,turn-off(hob),544.17
P08_24,112,place-in(food),548.28
P08_24,113,put-down(pan),557.22
P08_24,114,get(bowl),558.69
P08_24,115,place-in(salad),561.97
P08_24,116,get(plate),569.37
P08_25,0,get(plate),1.08
P08_25,1,place(plate),3.23
P08_25,2,open(dishwasher),5.05
P08_25,3,open(drawer),6.22
P08_25,4,get(bowl),7.56
P08_25,5,get(towel:kitchen),13.65
P08_25,6,wipe-off(towel:kitchen),17.71
P08_26,0,place(bowl),1.3
P08_26,1,get(knife),3.21
P08_26,2,open(drawer),6.41
P08_26,3,place(knife),7.78
P08_26,4,get(plate),11.0
P08_26,5,wipe-off(board:chopping),12.6
P08_26,6,place(plate),16.1
P08_26,7,get(plate),18.55
P08_26,8,place(plate),19.4
P08_26,9,get(plate),23.0
P08_26,10,wipe-off(knife),24.35
P08_26,11,place(plate),25.7
P08_26,12,get(spoon:wood),27.3
P08_26,13,get(pan),30.4
P08_26,14,wipe-off(pan),32.08
P08_26,15,place(pan),35.44
P08_26,16,get(bowl),40.82
P08_26,17,wipe-off(bowl),42.69
P08_26,18,place(bowl),46.93
P08_26,19,get(bowl),51.5
P08_26,20,throw(shell),53.91
P08_26,21,throw(skin),56.52
P08_26,22,place(bowl),65.39
P08_26,23,get(processor:food),68.92
P08_26,24,open(bit:food:processor),70.38
P08_26,25,wipe-off(bowl:processor),81.27
P08_26,26,place-in(bowl:processor),86.44
P08_26,27,close(door),96.24
P08_26,28,get(chopstick),97.85
P08_26,29,wipe-off(board),100.89
P08_26,30,place(chopstick),105.68
P08_26,31,close(drawer),107.78
P08_26,32,close(machine:washing),111.15
P08_26,33,get(bottle),112.97
P08_26,34,get(salt),115.24
P08_26,35,open(cupboard),118.97
P08_26,36,place(bottle),120.07
P08_26,37,place(salt),123.27
P08_26,38,place(spice),124.47
P08_26,39,get(meat),126.57
P08_26,40,place(mitt:kitchen),127.69
P08_26,41,get(bowl),132.76
P08_26,42,turn-on(tap),138.52
P08_26,43,wash(hand),138.96
P08_26,44,get(sponge),141.09
P08_26,45,place(liquid),141.86
P08_26,46,wipe-off(board),144.05
P08_26,47,clean(board:chopping),148.86
P08_26,48,clean(board:chopping),150.61
P08_26,49,place(board:chopping),164.4
P08_26,50,clean(colander),166.45
P08_26,51,get(knife),176.08
P08_26,52,clean(knife),177.24
P08_26,53,clean(knife),180.98
P08_26,54,get(knife),191.21
P08_26,55,clean(knife),192.61
P08_26,56,get(presser:garlic),195.36
P08_26,57,turn-off(tap),208.81
P08_26,58,clean(sink:kitchen),211.15
P08_26,59,throw(rubbish),218.18
P08_26,60,throw(rubbish),224.35
P08_26,61,turn-on(tap),230.96
P08_26,62,wet(sponge),234.29
P08_26,63,clean(surface),240.25
P08_26,64,clean(top:kitchen),246.35
P08_26,65,turn(tap),254.82
P08_26,66,clean(top:kitchen),260.96
P08_26,67,move(bowl),262.5
P08_26,68,move(pepper),267.35
P08_26,69,clean(top:kitchen),269.25
P08_26,70,turn-on(tap),278.77
P08_26,71,clean(sponge),279.95
P08_26,72,squeeze(sponge),283.28
P08_26,73,clean(sponge),290.42
P08_26,74,clean(sponge),292.1
P08_26,75,clean(sink:kitchen),309.01
P08_26,76,throw(sink:kitchen),319.16
P08_26,77,turn-on(tap),322.46
P08_26,78,clean(sponge),323.12
P08_26,79,turn-on(tap),328.97
P08_26,80,turn-off(tap),330.09
P08_26,81,clean(sink),330.82
P08_26,82,clean(sink),335.57
P08_26,83,turn-on(tap),345.34
P08_26,84,turn-off(tap),346.85
P08_26,85,place(sponge),350.87
P08_26,86,throw(rubbish),353.79
P08_26,87,turn-on(tap),357.65
P08_26,88,wash(hand),359.5
P08_26,89,turn-off(tap),365.1
P08_26,90,get(towel:kitchen),367.2
P08_26,91,wipe(hand),368.44
P08_26,92,place(knife),370.95
P08_26,93,wipe(knife),371.4
P08_26,94,wipe(knife),376.26
P08_26,95,place(knife),377.31
P08_26,96,open(drawer),385.78
P08_26,97,get(wrap:plastic),387.58
P08_26,98,place(wrap:plastic),390.46
P08_26,99,open(fridge),399.72
P08_26,100,place(bowl),401.07
P08_26,101,close(fridge),402.65
P08_26,102,turn-off(light),406.1
P08_27,0,enter(kitchen),0.42
P08_27,1,get(pear),2.71
P08_27,2,get(kiwi),6.35
P08_27,3,move(bowl),11.33
P08_27,4,get(board:chop),12.13
P08_27,5,wash(pear),13.3
P08_27,6,remove(stem),20.49
P08_27,7,cut(pear),25.05
P08_27,8,throw-in(bit:pear),35.13
P08_27,9,open(cupboard),39.35
P08_27,10,get(plate),42.33
P08_27,11,cut(pear),54.35
P08_27,12,cut(pear),61.11
P08_27,13,throw(pear),77.12
P08_27,14,cut(kiwi),79.78
P08_27,15,open(drawer),84.78
P08_27,16,get(spoon),86.89
P08_27,17,scoop(kiwi),93.05
P08_27,18,scoop(kiwi),110.03
P08_27,19,scoop(kiwi),119.81
P08_27,20,throw(pot:kiwi),137.46
P08_27,21,turn-on(tap),139.47
P08_27,22,wash(hand),140.33
P08_27,23,turn-off(tap),142.69
P08_27,24,get(towel:kitchen),145.16
P08_27,25,wipe(hand),146.77
P08_27,26,open(dishwasher),148.03
P08_27,27,place(spoon),150.42
P08_27,28,place(bowl),152.97
P08_27,29,close(dishwasher),155.12
P08_27,30,get(sponge),158.22
P08_27,31,turn-on(tap),158.9
P08_27,32,wash(knife),160.68
P08_27,33,wash(board:cutting),165.5
P08_27,34,get(liquid),168.43
P08_27,35,wash(board:cutting),170.05
P08_27,36,place(sponge),173.67
P08_27,37,turn-off(tap),175.8
P08_27,38,wipe(surface),177.99
P08_27,39,take(plate),180.86
P08_27,40,place(plate),183.07
P08_28,0,take(plate),0.66
P08_28,1,take(knife),2.1
P08_28,2,open(dishwasher),3.45
P08_28,3,place(bowl),7.05
P08_28,4,throw(garbage),10.9
P08_28,5,place(plate),12.31
P08_28,6,place(knife),15.12
P08_28,7,wipe(hand),17.2
P08_28,8,close(dishwasher),18.37
P08_28,9,take(bowl),21.4
P08_28,10,open(fridge),22.08
P08_28,11,place(bowl),23.04
P08_28,12,close(fridge),24.67
P08_28,13,turn-off(light),26.27
P08_28,14,wipe(hand),28.66
P09_01,0,pick-up(fork),1.97
P09_01,1,pick-up(teapot),3.84
P09_01,2,pick-up(pan),8.2
P09_02,0,open(fridge),6.37
P09_02,1,take(carton:egg),9.49
P09_02,2,take(vegetable),14.45
P09_02,3,open(carton:egg),17.92
P09_02,4,take(egg),19.44
P09_02,5,close(carton:egg),21.7
P09_02,6,put-in(carton:egg),23.38
P09_02,7,close(door:refrigerator),26.61
P09_02,8,take(cup),37.48
P09_02,9,break(egg),42.61
P09_02,10,break(egg),47.7
P09_02,11,open(drawer),54.0
P09_02,12,take(fork),57.13
P09_02,13,stir(egg),60.59
P09_02,14,stir(egg),62.32
P09_02,15,put-in(fork),70.57
P09_02,16,pick-up(pan),73.48
P09_02,17,turn-on(stove),77.06
P09_02,18,wash(hand),88.52
P09_02,19,open(cabinet),96.95
P09_02,20,take(oil),98.05
P09_02,21,put-on(oil),105.73
P09_02,22,close(bottle:oil),109.25
P09_02,23,put-in(oil),113.6
P09_02,24,take(shell:egg),116.18
P09_02,25,put-in(shell:egg),119.3
P09_02,26,take(pan),126.9
P09_02,27,take(spatula),143.78
P09_02,28,take(cup),150.0
P09_02,29,pour-in(egg),152.91
P09_02,30,rinse(cup),160.15
P09_02,31,rinse(hand),164.21
P09_02,32,put-in(cup),173.65
P09_02,33,close(dishwasher),178.22
P09_02,34,take(board:chopping),186.64
P09_02,35,take(vegetable),189.21
P09_02,36,take(knife),196.66
P09_02,37,cut(vegetable),198.36
P09_02,38,cut(vegetable),199.01
P09_02,39,cut(vegetable),202.4
P09_02,40,open(door:refrigerator),224.49
P09_02,41,take(cheese),226.17
